Timestamp,FromBank,FromAccount,ToAccount,Amount,PaymentType,Suspicious
2025-02-05 18:56,Bank8,Client4,Client23,2039.03,Check,No
2025-02-05 18:56,Bank1,Client21,Client5,2262.17,Check,No
2025-02-05 18:57,Bank9,Client13,Client35,2131.69,Wire Transfer,No
2025-02-05 19:00,Bank1,Client13,Client21,1986.28,Wire Transfer,No
2025-02-05 19:02,Bank1,Client35,Client16,2323.99,Wire Transfer,No
2025-02-05 19:03,Bank3,Client10,Client40,1573.6,Wire Transfer,No
2025-02-05 19:04,Bank10,Client4,Client14,2088.37,Check,No
2025-02-05 19:04,Bank1,Client4,Client38,1861.94,Credit Card,No
2025-02-05 19:07,Bank5,Client25,Client10,1798.13,Credit Card,No
2025-02-05 19:08,Bank3,Client22,Client4,2001.23,Credit Card,No
2025-02-05 19:09,Bank4,Client10,Client8,2241.69,ACH,No
2025-02-05 19:09,Bank9,Client21,Client29,2079.29,Wire Transfer,No
2025-02-05 19:10,Bank7,Client7,Client31,2173.06,Credit Card,No
2025-02-05 19:12,Bank1,Client29,Client2,2040.41,ACH,No
2025-02-05 19:18,Bank5,Client4,Client25,2388.41,Check,No
2025-02-05 19:18,Bank5,Client10,Client3,1908.49,ACH,No
2025-02-05 19:21,Bank7,Client21,Client30,1995.48,Crypto,No
2025-02-05 19:21,Bank8,Client15,Client16,1643,ACH,No
2025-02-05 19:23,Bank5,Client19,Client31,2176.79,Credit Card,No
2025-02-05 19:26,Bank2,Client21,Client40,1764.9,Crypto,No
2025-02-05 19:27,Bank10,Client21,Client33,1519.18,ACH,No
2025-02-05 19:28,Bank8,Client9,Client14,1750.05,Crypto,No
2025-02-05 19:30,Bank6,Client21,Client34,2407.06,Wire Transfer,No
2025-02-05 19:31,Bank1,Client21,Client30,1873.57,ACH,No
2025-02-05 19:33,Bank2,Client9,Client6,2837.68,Credit Card,No
2025-02-05 19:37,Bank8,Client13,Client21,1177.43,Crypto,No
2025-02-05 19:38,Bank8,Client13,Client1,2304.01,Crypto,No
2025-02-05 19:38,Bank6,Client34,Client21,1597.31,Credit Card,No
2025-02-05 19:38,Bank10,Client32,Client40,1997.98,Wire Transfer,No
2025-02-05 19:45,Bank2,Client21,Client4,1929.54,Crypto,No
2025-02-05 19:47,Bank6,Client10,Client3,2626.39,ACH,No
2025-02-05 19:48,Bank2,Client21,Client40,2578.52,Wire Transfer,No
2025-02-05 19:49,Bank2,Client13,Client29,2173.14,Check,No
2025-02-05 19:49,Bank5,Client13,Client15,2722.88,Crypto,No
2025-02-05 19:52,Bank7,Client22,Client12,2104.44,Check,No
2025-02-05 19:53,Bank7,Client20,Client18,1245.88,Credit Card,No
2025-02-05 19:53,Bank7,Client23,Client6,2292.84,Credit Card,No
2025-02-05 19:53,Bank1,Client17,Client35,1728.87,Crypto,No
2025-02-05 19:56,Bank3,Client21,Client8,1782.61,Credit Card,No
2025-02-05 19:57,Bank4,Client33,Client5,1763.34,ACH,No
2025-02-05 19:58,Bank8,Client36,Client1,2222.56,Credit Card,No
2025-02-05 19:59,Bank10,Client4,Client29,2009.34,Credit Card,No
2025-02-05 20:03,Bank5,Client4,Client10,2047.28,ACH,No
2025-02-05 20:05,Bank2,Client31,Client32,2009.2,Wire Transfer,No
2025-02-05 20:06,Bank7,Client22,Client37,1819.59,Crypto,No
2025-02-05 20:06,Bank8,Client32,Client7,2194.38,Check,No
2025-02-05 20:06,Bank7,Client14,Client37,2136.66,ACH,No
2025-02-05 20:07,Bank8,Client21,Client11,2581.54,ACH,No
2025-02-05 20:08,Bank7,Client13,Client15,2102.93,Credit Card,No
2025-02-05 20:08,Bank7,Client24,Client32,1600.75,Wire Transfer,No
2025-02-05 20:08,Bank6,Client21,Client23,2015.63,Crypto,No
2025-02-05 20:09,Bank10,Client10,Client21,1986.8,Credit Card,No
2025-02-05 20:09,Bank8,Client10,Client28,1677.62,Crypto,No
2025-02-05 20:11,Bank7,Client21,Client39,2019.08,Credit Card,No
2025-02-05 20:21,Bank10,Client21,Client30,1997.33,ACH,No
2025-02-05 20:21,Bank5,Client21,Client36,2406.98,Check,No
2025-02-05 20:21,Bank5,Client21,Client2,1867.76,Credit Card,No
2025-02-05 20:22,Bank9,Client21,Client24,2080.21,Wire Transfer,No
2025-02-05 20:24,Bank10,Client4,Client6,1908.11,Check,No
2025-02-05 20:24,Bank10,Client13,Client6,2311.15,Check,No
2025-02-05 20:24,Bank8,Client18,Client24,1956.56,Check,No
2025-02-05 20:25,Bank3,Client13,Client24,1895.92,Credit Card,No
2025-02-05 20:26,Bank2,Client29,Client35,2432.09,Credit Card,No
2025-02-05 20:26,Bank5,Client10,Client20,1857.83,Credit Card,No
2025-02-05 20:27,Bank10,Client20,Client8,1409.27,Credit Card,No
2025-02-05 20:28,Bank4,Client10,Client4,2278.78,Crypto,No
2025-02-05 20:29,Bank1,Client21,Client17,1563.63,Crypto,No
2025-02-05 20:29,Bank9,Client10,Client2,1383.81,Crypto,No
2025-02-05 20:29,Bank6,Client10,Client32,2046.48,ACH,No
2025-02-05 20:31,Bank2,Client39,Client6,2070.52,Credit Card,No
2025-02-05 20:32,Bank9,Client28,Client2,1469.64,Wire Transfer,No
2025-02-05 20:36,Bank1,Client10,Client30,2064.36,ACH,No
2025-02-05 20:38,Bank1,Client27,Client32,2574.56,Crypto,No
2025-02-05 20:44,Bank6,Client21,Client27,1770.45,Credit Card,No
2025-02-05 20:48,Bank3,Client27,Client5,1535.27,Crypto,No
2025-02-05 20:49,Bank2,Client32,Client16,1875.12,Wire Transfer,No
2025-02-05 20:49,Bank1,Client10,Client17,2118.81,Credit Card,No
2025-02-05 20:49,Bank8,Client13,Client18,2098.25,Crypto,No
2025-02-05 20:50,Bank8,Client13,Client3,1950.21,Check,No
2025-02-05 20:52,Bank9,Client10,Client29,1648.86,Credit Card,No
2025-02-05 20:52,Bank8,Client16,Client15,2242.84,Wire Transfer,No
2025-02-05 20:54,Bank8,Client13,Client1,2273.1,ACH,No
2025-02-05 20:55,Bank5,Client21,Client17,1764.84,Credit Card,No
2025-02-05 20:55,Bank10,Client10,Client18,2492.26,Credit Card,No
2025-02-05 20:56,Bank4,Client2,Client39,2397.78,Check,No
2025-02-05 20:57,Bank2,Client13,Client34,1977.73,Wire Transfer,No
2025-02-05 20:59,Bank3,Client24,Client39,2153.84,Crypto,No
2025-02-05 21:01,Bank2,Client21,Client12,2109.19,Check,No
2025-02-05 21:03,Bank6,Client4,Client17,2007.39,ACH,No
2025-02-05 21:03,Bank3,Client4,Client29,1878.58,Crypto,No
2025-02-05 21:04,Bank6,Client4,Client31,1718.1,Credit Card,No
2025-02-05 21:04,Bank8,Client10,Client36,2472.84,Crypto,No
2025-02-05 21:04,Bank4,Client10,Client1,2252.51,ACH,No
2025-02-05 21:04,Bank10,Client13,Client20,1556.57,Check,No
2025-02-05 21:05,Bank2,Client5,Client36,2092,Check,No
2025-02-05 21:06,Bank1,Client13,Client1,2030.09,Crypto,No
2025-02-05 21:07,Bank4,Client13,Client8,2389.7,Credit Card,No
2025-02-05 21:08,Bank1,Client13,Client27,2915.77,ACH,No
2025-02-05 21:09,Bank8,Client15,Client37,1929.5,Crypto,No
2025-02-05 21:09,Bank5,Client10,Client27,2647.85,ACH,No
2025-02-05 21:13,Bank9,Client26,Client29,2229.75,ACH,No
2025-02-05 21:14,Bank1,Client21,Client4,1936.04,ACH,No
2025-02-05 21:16,Bank4,Client10,Client30,1938.08,ACH,No
2025-02-05 21:22,Bank2,Client18,Client19,2385.95,ACH,No
2025-02-05 21:22,Bank3,Client10,Client33,2446.36,Crypto,No
2025-02-05 21:25,Bank10,Client13,Client35,2249.88,ACH,No
2025-02-05 21:27,Bank3,Client13,Client27,1710.96,Check,No
2025-02-05 21:28,Bank10,Client38,Client20,2146.65,ACH,No
2025-02-05 21:29,Bank5,Client13,Client4,1467.37,Wire Transfer,No
2025-02-05 21:29,Bank6,Client21,Client14,1784.07,ACH,No
2025-02-05 21:35,Bank2,Client13,Client33,2017.36,Check,No
2025-02-05 21:36,Bank10,Client4,Client33,1919.68,ACH,No
2025-02-05 21:36,Bank4,Client4,Client8,1832.04,Crypto,No
2025-02-05 21:37,Bank1,Client21,Client39,1833.91,Crypto,No
2025-02-05 21:37,Bank10,Client10,Client32,2507.84,Wire Transfer,No
2025-02-05 21:38,Bank6,Client4,Client35,2312.12,ACH,No
2025-02-05 21:39,Bank6,Client13,Client2,1806.17,ACH,No
2025-02-05 21:40,Bank8,Client3,Client19,1626.58,Wire Transfer,No
2025-02-05 21:41,Bank7,Client10,Client5,2544.63,Check,No
2025-02-05 21:43,Bank2,Client13,Client27,1558.17,Wire Transfer,No
2025-02-05 21:44,Bank1,Client25,Client6,1584.93,Credit Card,No
2025-02-05 21:46,Bank9,Client16,Client1,1864.83,Credit Card,No
2025-02-05 21:47,Bank4,Client38,Client2,2262.87,Crypto,No
2025-02-05 21:47,Bank10,Client3,Client23,2076.25,Wire Transfer,No
2025-02-05 21:49,Bank6,Client33,Client36,1785.11,Wire Transfer,No
2025-02-05 21:50,Bank10,Client2,Client34,1908.36,Wire Transfer,No
2025-02-05 21:51,Bank4,Client10,Client23,1914.71,Crypto,No
2025-02-05 21:51,Bank5,Client21,Client19,1716.59,Credit Card,No
2025-02-05 21:55,Bank3,Client4,Client18,2281.25,Credit Card,No
2025-02-05 21:56,Bank2,Client10,Client22,1571.15,Wire Transfer,No
2025-02-05 21:57,Bank1,Client40,Client31,2156.47,Credit Card,No
2025-02-05 21:59,Bank5,Client4,Client24,2275.07,Crypto,No
2025-02-05 22:01,Bank4,Client34,Client8,1542.85,Crypto,No
2025-02-05 22:02,Bank3,Client20,Client33,2228.56,Crypto,No
2025-02-05 22:05,Bank7,Client17,Client21,2005.83,ACH,No
2025-02-05 22:05,Bank8,Client15,Client37,2344,Crypto,No
2025-02-05 22:06,Bank10,Client21,Client9,2068.64,ACH,No
2025-02-05 22:07,Bank9,Client13,Client39,1920.57,Wire Transfer,No
2025-02-05 22:08,Bank7,Client3,Client2,2257.03,ACH,No
2025-02-05 22:09,Bank6,Client19,Client2,1989.89,ACH,No
2025-02-05 22:13,Bank9,Client2,Client32,1839.88,Crypto,No
2025-02-05 22:14,Bank9,Client7,Client25,1707.87,Check,No
2025-02-05 22:15,Bank4,Client27,Client6,1960.14,Wire Transfer,No
2025-02-05 22:16,Bank7,Client10,Client39,2659.85,Credit Card,No
2025-02-05 22:20,Bank5,Client34,Client9,2294.95,Crypto,No
2025-02-05 22:20,Bank10,Client13,Client7,2295.78,Crypto,No
2025-02-05 22:22,Bank3,Client12,Client13,1438.69,ACH,No
2025-02-05 22:24,Bank5,Client4,Client6,2427.78,ACH,No
2025-02-05 22:24,Bank2,Client21,Client6,1670.34,Crypto,No
2025-02-05 22:25,Bank2,Client13,Client23,2265.17,Check,No
2025-02-05 22:28,Bank2,Client21,Client33,1624.48,Wire Transfer,No
2025-02-05 22:28,Bank7,Client10,Client35,2198.83,Credit Card,No
2025-02-05 22:30,Bank3,Client4,Client22,2268.72,Wire Transfer,No
2025-02-05 22:31,Bank1,Client30,Client34,1999.33,Wire Transfer,No
2025-02-05 22:35,Bank8,Client27,Client38,2328.93,Check,No
2025-02-05 22:35,Bank10,Client13,Client37,1630.7,ACH,No
2025-02-05 22:36,Bank10,Client10,Client28,2194.41,ACH,No
2025-02-05 22:37,Bank5,Client21,Client16,2514.23,Wire Transfer,No
2025-02-05 22:37,Bank10,Client22,Client19,1565.69,Credit Card,No
2025-02-05 22:38,Bank9,Client4,Client36,2187.13,Check,No
2025-02-05 22:39,Bank9,Client11,Client15,2306.73,Crypto,No
2025-02-05 22:40,Bank6,Client13,Client18,2110.96,Crypto,No
2025-02-05 22:41,Bank7,Client32,Client19,1799.87,Wire Transfer,No
2025-02-05 22:44,Bank9,Client3,Client29,2112.5,Check,No
2025-02-05 22:44,Bank7,Client1,Client26,2068.87,ACH,No
2025-02-05 22:47,Bank2,Client21,Client28,2304.17,Check,No
2025-02-05 22:49,Bank9,Client27,Client17,1754.83,Credit Card,No
2025-02-05 22:49,Bank7,Client4,Client30,2373.69,Credit Card,No
2025-02-05 22:51,Bank3,Client13,Client31,2236.14,ACH,No
2025-02-05 22:51,Bank6,Client11,Client37,1905.11,ACH,No
2025-02-05 22:51,Bank2,Client31,Client26,1699.08,Check,No
2025-02-05 22:52,Bank7,Client10,Client37,2314.28,ACH,No
2025-02-05 22:52,Bank4,Client23,Client40,1692.15,ACH,No
2025-02-05 22:53,Bank6,Client10,Client25,1892.66,ACH,No
2025-02-05 22:56,Bank8,Client38,Client23,2373.08,Wire Transfer,No
2025-02-05 22:58,Bank4,Client3,Client18,1509.17,Check,No
2025-02-05 23:00,Bank9,Client17,Client15,2197.2,ACH,No
2025-02-05 23:00,Bank6,Client21,Client17,2126.12,Check,No
2025-02-05 23:05,Bank3,Client17,Client19,1849.68,Wire Transfer,No
2025-02-05 23:07,Bank3,Client15,Client23,1885.53,Wire Transfer,No
2025-02-05 23:07,Bank3,Client10,Client19,2076.12,ACH,No
2025-02-05 23:07,Bank9,Client1,Client32,2148.83,Check,No
2025-02-05 23:11,Bank1,Client34,Client32,1933.15,Credit Card,No
2025-02-05 23:13,Bank9,Client21,Client14,2016.48,Crypto,No
2025-02-05 23:14,Bank3,Client9,Client29,1511.47,Wire Transfer,No
2025-02-05 23:15,Bank9,Client6,Client31,1889.49,Check,No
2025-02-05 23:17,Bank9,Client10,Client22,2131.06,Check,No
2025-02-05 23:18,Bank2,Client28,Client31,2950.4,Credit Card,No
2025-02-05 23:18,Bank3,Client21,Client40,1666.19,ACH,No
2025-02-05 23:19,Bank5,Client36,Client5,2370.47,Wire Transfer,No
2025-02-05 23:21,Bank9,Client10,Client27,1875.69,Credit Card,No
2025-02-05 23:21,Bank7,Client37,Client3,2313.36,Credit Card,No
2025-02-05 23:23,Bank3,Client38,Client25,1819.22,ACH,No
2025-02-05 23:23,Bank3,Client21,Client38,1814.09,Check,No
2025-02-05 23:23,Bank9,Client10,Client24,1544,Check,No
2025-02-05 23:23,Bank6,Client13,Client22,2030.93,Wire Transfer,No
2025-02-05 23:26,Bank5,Client13,Client30,2458.13,Credit Card,No
2025-02-05 23:28,Bank6,Client22,Client32,1875.06,ACH,No
2025-02-05 23:29,Bank6,Client6,Client1,2053.36,Check,No
2025-02-05 23:30,Bank6,Client10,Client34,1604.89,Crypto,No
2025-02-05 23:30,Bank9,Client14,Client6,1957.17,Wire Transfer,No
2025-02-05 23:31,Bank1,Client5,Client40,2525.29,Check,No
2025-02-05 23:32,Bank3,Client10,Client32,1751.47,Crypto,No
2025-02-05 23:32,Bank3,Client21,Client19,2096.84,Wire Transfer,No
2025-02-05 23:33,Bank1,Client4,Client14,2103.87,ACH,No
2025-02-05 23:33,Bank8,Client13,Client7,2259.47,Credit Card,No
2025-02-05 23:34,Bank8,Client4,Client36,2223.18,Crypto,No
2025-02-05 23:34,Bank4,Client21,Client11,2672.67,ACH,No
2025-02-05 23:35,Bank4,Client14,Client28,2473.15,Credit Card,No
2025-02-05 23:36,Bank6,Client27,Client26,1579.3,Crypto,No
2025-02-05 23:36,Bank8,Client14,Client5,1907.15,Check,No
2025-02-05 23:36,Bank2,Client36,Client31,1857.55,Check,No
2025-02-05 23:39,Bank2,Client4,Client23,2045.24,Crypto,No
2025-02-05 23:40,Bank8,Client13,Client6,1879.93,ACH,No
2025-02-05 23:42,Bank5,Client21,Client7,1810.83,Crypto,No
2025-02-05 23:43,Bank2,Client4,Client40,1782.73,Crypto,No
2025-02-05 23:44,Bank1,Client4,Client39,1744.58,Credit Card,No
2025-02-05 23:44,Bank3,Client4,Client23,2354,Crypto,No
2025-02-05 23:44,Bank6,Client21,Client15,2284.06,Check,No
2025-02-05 23:44,Bank2,Client24,Client27,1700.18,Crypto,No
2025-02-05 23:46,Bank7,Client4,Client20,2422.41,Check,No
2025-02-05 23:48,Bank4,Client4,Client5,2299.94,Wire Transfer,No
2025-02-05 23:48,Bank5,Client10,Client9,2340.64,ACH,No
2025-02-05 23:49,Bank5,Client10,Client23,1957.02,Wire Transfer,No
2025-02-05 23:49,Bank6,Client40,Client27,2589.44,Wire Transfer,No
2025-02-05 23:49,Bank1,Client16,Client10,2020.67,Wire Transfer,No
2025-02-05 23:50,Bank6,Client19,Client11,2058.17,ACH,No
2025-02-05 23:55,Bank8,Client37,Client15,1513.67,Check,No
2025-02-05 23:56,Bank10,Client4,Client31,1991.52,Check,No
2025-02-05 23:57,Bank5,Client1,Client5,2075.77,ACH,No
2025-02-05 23:58,Bank9,Client4,Client6,1579.36,Wire Transfer,No
